HGNC Symbol	SZ Score	Cell Score	Total Score	entrez	SZ label	Cell Motility Label
CETN1	0.14998856075772418	0.2848112129060097	0.042718423911434156	1068	Unlabeled	Unlabeled
FAM162A	0.18973680111994362	0.225133604661082	0.04271612997299573	26355	Unlabeled	Unlabeled
BIRC5	0.19069838484458027	0.22398802036270618	0.042714153707703026	332	Unlabeled	Unlabeled
MYL4	0.14934222982742903	0.2860093208172778	0.04271326972228079	4635	Unlabeled	Unlabeled
MRPL24	0.19015015198172988	0.22454722121114662	0.04269768824037465	79590	Unlabeled	Unlabeled
ATG7	0.17267827436134048	0.24726006407098072	0.04269644118225144	10533	Unlabeled	Unlabeled
RPLP0P6	0.20308545678659598	0.21022114320867363	0.04269285689473389	220717	Unlabeled	Unlabeled
MRPL40	0.18780531141245235	0.22729393829846387	0.04268700886430574	64976	Unlabeled	Unlabeled
TRIM68	0.18614843968972197	0.22930390532020664	0.0426845641901162	55128	Unlabeled	Unlabeled
PSTPIP1	0.11736160688016181	0.36368080590068985	0.04268216377197719	9051	Unlabeled	Unlabeled
SCT	0.15138012183699662	0.2819399187573822	0.04268009925220545	6343	Unlabeled	Unlabeled
TMEM116	0.17943089675694818	0.237822273117706	0.04267266373428584	89894	Unlabeled	Unlabeled
HMHB1	0.14327785854960054	0.2978146362191301	0.042670243322205266	57824	Unlabeled	Unlabeled
MRPS21	0.19341720339877932	0.22059980868235932	0.042667798065647695	54460	Unlabeled	Unlabeled
PPIE	0.18787865382087388	0.227091076227956	0.04266556569644182	10450	Unlabeled	Unlabeled
ELAVL3	0.1377636671842105	0.30967056439006874	0.04266135256938005	1995	Unlabeled	Unlabeled
RAD51AP1	0.19692441677203415	0.21662128198891512	0.04265801961607746	10635	Unlabeled	Unlabeled
QARS	0.18692051020117784	0.2282038669290023	0.042655983236250805	5859	Unlabeled	Unlabeled
SRRD	0.1811254050770329	0.23550443783433092	0.0426558367001821	402055	Unlabeled	Unlabeled
CATSPER1	0.14336095662673912	0.29753656675447676	0.04265512684135741	117144	Unlabeled	Unlabeled
DBH	0.1443452855557122	0.2955049683630717	0.04265474904149928	1621	Unlabeled	Unlabeled
RPL10	0.17986925564637232	0.23711918278708008	0.04265045090738819	6134	Unlabeled	Unlabeled
ATP5PD	0.18547318857918163	0.2299117277231319	0.0426424612325579	10476	Unlabeled	Unlabeled
ADI1	0.18604029441884312	0.22920871604060342	0.04264205701555887	55256	Unlabeled	Unlabeled
TPX2	0.1937824222863817	0.21999625764195516	0.04263140769979698	22974	Unlabeled	Unlabeled
PTGER3	0.14229038128354984	0.2995988066639025	0.04263002843230322	5733	Unlabeled	Unlabeled
CBR1	0.1822066688955183	0.23396404065890652	0.04262980848979496	873	Unlabeled	Unlabeled
SLC5A6	0.18924298346523272	0.22524777279035155	0.042626560541745	8884	Unlabeled	Unlabeled
CYP2C19	0.14278474028532498	0.2984946083222781	0.04262047512586628	1557	Unlabeled	Unlabeled
SFT2D1	0.18748302606558667	0.22731801967569704	0.042618270208036255	113402	Unlabeled	Unlabeled
PCLAF	0.19570394043400186	0.21774472055933047	0.04261349982216159	9768	Unlabeled	Unlabeled
WDR54	0.185339295934553	0.2299191492588635	0.042613053245509167	84058	Unlabeled	Unlabeled
CDC25A	0.18863092521416466	0.2258346333251069	0.04259939582951654	993	Unlabeled	Unlabeled
LOXL4	0.15718948827501442	0.2709846032457397	0.042595931114605634	84171	Unlabeled	Unlabeled
ALPI	0.1470948855242256	0.2895665185679967	0.04259375390040802	248	Unlabeled	Unlabeled
DOC2B	0.1633834860888096	0.26066759400131295	0.04258878021831698	8447	Unlabeled	Unlabeled
PNMA3	0.1458976635945475	0.29187950381460126	0.04258453765768614	29944	Unlabeled	Unlabeled
SOAT2	0.1478862066697867	0.287939670480542	0.04258230561711571	8435	Unlabeled	Unlabeled
SLC39A5	0.14877341086381793	0.28621814770640924	0.04258165008540655	283375	Unlabeled	Unlabeled
ST3GAL3	0.14877338779785346	0.2862181393735434	0.04258164224380024	6487	Unlabeled	Unlabeled
GTF2H4	0.18048837366857423	0.23592025900379865	0.04258086386306442	2968	Unlabeled	Unlabeled
WASHC3	0.18239489885085097	0.23343854288042035	0.04257799941656431	51019	Unlabeled	Unlabeled
EDDM3A	0.14823237248400523	0.2871631473553227	0.042566874622453475	10876	Unlabeled	Unlabeled
TRIM15	0.1439709956645201	0.295660019424332	0.04256646737471243	89870	Unlabeled	Unlabeled
APOM	0.16180322767284164	0.26306378364527216	0.04256456927763513	55937	Unlabeled	Unlabeled
ALPP	0.13168865524627213	0.3232210338953706	0.042564543300991096	250	Unlabeled	Unlabeled
WDHD1	0.20088283305338883	0.21183209763081973	0.04255343190372112	11169	Unlabeled	Unlabeled
CAPN11	0.14464526926742033	0.2941328935414039	0.04254493158670184	11131	Unlabeled	Unlabeled
SLC52A1	0.1446452692674203	0.2941328935414039	0.042544931586701834	55065	Unlabeled	Unlabeled
RAB3D	0.1446452692674203	0.2941328935414038	0.04254493158670183	9545	Unlabeled	Unlabeled
P2RX6	0.14464525771159198	0.2941328907922093	0.04254492779009465	9127	Unlabeled	Unlabeled
ATRIP	0.19314233628348285	0.2202731959524546	0.0425440796868865	84126	Unlabeled	Unlabeled
GMPPA	0.17252536071749808	0.2465085204363837	0.04252897140822384	29926	Unlabeled	Unlabeled
POLD1	0.18372222097226173	0.23147668151360534	0.04252741003096845	5424	Unlabeled	Unlabeled
EID2	0.1927262143365002	0.22061572019588702	0.04251843257647388	163126	Unlabeled	Unlabeled
ETFB	0.18403607787670673	0.2310113361719085	0.04251442025413543	2109	Unlabeled	Unlabeled
UQCC2	0.18426946894604965	0.23071179068625014	0.04251313914934748	84300	Unlabeled	Unlabeled
TMPO-AS1	0.1952975941355324	0.21767603576902528	0.042511606086650736	100128191	Unlabeled	Unlabeled
CEP78	0.19711951779591935	0.21564291352626536	0.04250742713040456	84131	Unlabeled	Unlabeled
ADAM18	0.148925290599461	0.28541496974839253	0.042505507311215725	8749	Unlabeled	Unlabeled
TOR3A	0.18322273150163151	0.2319803562058136	0.04250407451875062	64222	Unlabeled	Unlabeled
SLC6A3	0.1332271168028567	0.31899740104305696	0.04249910400857107	6531	Unlabeled	Unlabeled
MFAP4	0.14034218597597453	0.3028223718730369	0.042498753631091464	4239	Unlabeled	Unlabeled
SPA17	0.19915444853458164	0.21339478393095745	0.04249852051392604	53340	Unlabeled	Unlabeled
DNAJA3	0.1865057737966511	0.22786399596750476	0.04249795088831646	9093	Unlabeled	Unlabeled
GPR31	0.1465515109529012	0.28983822409899007	0.04247622967361257	2853	Unlabeled	Unlabeled
ATP5MG	0.18846510211386314	0.22536927662330306	0.042474243732138275	10632	Unlabeled	Unlabeled
LEFTY1	0.14601219433437676	0.2908882845880399	0.04247323673886237	10637	Unlabeled	Unlabeled
PIM2	0.1301620226324882	0.32627970906010545	0.04246922687520311	11040	Unlabeled	Unlabeled
PLBD1	0.12715748683580042	0.3339456279340197	0.042463686787893216	79887	Unlabeled	Unlabeled
HNMT	0.15041804070412626	0.28229873201406985	0.04246282216281559	3176	Unlabeled	Unlabeled
CENPA	0.19358774844850746	0.219330438559014	0.04245968576686322	1058	Unlabeled	Unlabeled
DCLRE1B	0.20270446820367452	0.2094629691359086	0.04245907976705704	64858	Unlabeled	Unlabeled
ALKBH2	0.19504287694738975	0.21768377588274634	0.04245766991294166	121642	Unlabeled	Unlabeled
MFGE8	0.13283903660310667	0.31958446858090783	0.04245329291960361	4240	Unlabeled	Unlabeled
DONSON	0.19476049209298116	0.21796156042219716	0.042450300765181165	29980	Unlabeled	Unlabeled
STAT2	0.1369469570818594	0.309974190417817	0.04245002215163289	6773	Unlabeled	Unlabeled
MRPS33	0.19020595512704352	0.22317142959956474	0.04244853492405296	51650	Unlabeled	Unlabeled
CHST12	0.15794355001179208	0.26874083303869445	0.0424458812032577	55501	Unlabeled	Unlabeled
MCM8	0.19893429235116525	0.21335076837329828	0.04244278412891946	84515	Unlabeled	Unlabeled
POLE2	0.19681115311593053	0.21564926259584524	0.04244218004008841	5427	Unlabeled	Unlabeled
APOBEC2	0.14183535981947126	0.2992167875783615	0.042439520730203205	10930	Unlabeled	Unlabeled
TCN1	0.13272829157430147	0.3197234897095132	0.04243635256531744	6947	Unlabeled	Unlabeled
CADM3-AS1	0.14574884827172052	0.2911367292801013	0.04243284298217046	100131825	Unlabeled	Unlabeled
RPGRIP1L	0.20050050577292622	0.21159812533872277	0.04242553115101695	23322	Unlabeled	Unlabeled
CENPF	0.200500467746577	0.21159810762396822	0.04242551955289617	1063	Unlabeled	Unlabeled
IGKC	0.10118913828302366	0.41924505780923754	0.04242304612913318	3514	Unlabeled	Unlabeled
NDUFA8	0.18711963300606632	0.2267074992586103	0.042421424060994216	4702	Unlabeled	Unlabeled
SLC22A7	0.13801866702677643	0.3073481193178408	0.042419777741435016	10864	Unlabeled	Unlabeled
KLK3	0.14159932750972498	0.2995549412935074	0.04241677823937579	354	Unlabeled	Unlabeled
RGS9	0.14034278826783173	0.302223452097679	0.04241488194731775	8787	Unlabeled	Unlabeled
TIMM50	0.17863701713857438	0.2373713615657895	0.04240331198423468	92609	Unlabeled	Unlabeled
CENPL	0.19949680307765205	0.2125495172987843	0.04240294919680557	91687	Unlabeled	Unlabeled
FANCI	0.1957391716929082	0.2165839311653142	0.04239395928829244	55215	Unlabeled	Unlabeled
CAPN9	0.14628943146721501	0.2897917013629466	0.042393463236302414	10753	Unlabeled	Unlabeled
C21orf33	0.1853023262227571	0.22877613957095708	0.0423927508467605	8209	Unlabeled	Unlabeled
STS	0.1535356396465954	0.2759521541354037	0.04236849049703509	412	Unlabeled	Unlabeled
DNAH3	0.144186264853357	0.29375868388127424	0.04235596739707898	55567	Unlabeled	Unlabeled
NSMCE2	0.19429385062499957	0.21792548595809189	0.042341581816121944	286053	Unlabeled	Unlabeled
KRTAP19-5	0.18888786783339567	0.2241477544801402	0.042338791423397144	337972	Unlabeled	Unlabeled
CDC20	0.1888878293990475	0.224147737256435	0.04233877955507602	991	Unlabeled	Unlabeled
GFRA1	0.1404326167779065	0.30146716708830895	0.042335823146833595	2674	Unlabeled	Unlabeled
CCDC167	0.18382028905788605	0.23024375613879108	0.042323473807206004	154467	Unlabeled	Unlabeled
SERPINB4	0.15472279335184752	0.2735045665993096	0.0423173905387316	6318	Unlabeled	Unlabeled
GPD1	0.14963201960565117	0.2826681856883348	0.04229621150281076	2819	Unlabeled	Unlabeled
C1orf50	0.18459122656168925	0.22910947222283048	0.042291598494513555	79078	Unlabeled	Unlabeled
TTK	0.19786268710079105	0.2137284316348001	0.04228888179309926	7272	Unlabeled	Unlabeled
ALDH2	0.1688434365895673	0.25044052789087906	0.0422852393904014	217	Unlabeled	Unlabeled
MKRN3	0.13892253274510924	0.30434031418159685	0.04227972726254972	7681	Unlabeled	Unlabeled
TCL6	0.13892252164087418	0.30434031169702636	0.04227972353792054	27004	Unlabeled	Unlabeled
CENPU	0.19552951724286338	0.216220009644237	0.04227739410398492	79682	Unlabeled	Unlabeled
KCNN1	0.1460539283348367	0.28945991120409087	0.042276757126810484	3780	Unlabeled	Unlabeled
PLK4	0.1988489595580088	0.21257558005617722	0.04227043292161105	10733	Unlabeled	Unlabeled
TSSK2	0.13189607154272034	0.3204584449416756	0.04226720998049615	23617	Unlabeled	Unlabeled
None	0.16668643883727152	0.2535715024279567	0.04226693073033265	79686	Unlabeled	Unlabeled
ECHS1	0.1819404638357022	0.23225442724086157	0.042256478220097704	1892	Unlabeled	Unlabeled
NAAA	0.16429338300165752	0.2571434737305977	0.04224697121599775	27163	Unlabeled	Unlabeled
HDDC2	0.19026928549577404	0.22202850851461386	0.042245205674767965	51020	Unlabeled	Unlabeled
CHD1L	0.19336207367588998	0.21839542998668465	0.04222939322356299	9557	Unlabeled	Unlabeled
LRRC75A-AS1	0.18249504941521594	0.23139647959498932	0.04222871197819458	125144	Unlabeled	Unlabeled
RPS9	0.18249501275305774	0.2313964635787454	0.0422287005718156	6203	Unlabeled	Unlabeled
CCDC77	0.1946704270650102	0.2169097626528113	0.042225916130192775	84318	Unlabeled	Unlabeled
HTR1D	0.12338569077013976	0.3421632274992525	0.04221804618113575	3352	Unlabeled	Unlabeled
None	0.18714139536560795	0.22557206716572714	0.042213871404898816	729680	Unlabeled	Unlabeled
MRPL36	0.1871413559325733	0.2255720495958191	0.042213859221851266	64979	Unlabeled	Unlabeled
CYP4F2	0.14799948743207003	0.2852238542236537	0.042212984228500214	8529	Unlabeled	Unlabeled
NDUFS2	0.18155506324150955	0.2324673403406606	0.04220562267713416	4720	Unlabeled	Unlabeled
CHRND	0.14131866279830274	0.2985590570319311	0.0421919667060747	1144	Unlabeled	Unlabeled
TNMD	0.14771876603974948	0.285583326616932	0.042186016609379935	64102	Unlabeled	Unlabeled
LANCL2	0.18687779656981718	0.22569739538384925	0.042177831940880574	55915	Unlabeled	Unlabeled
PPAN	0.17927722725508638	0.23524814959207024	0.04217463597575613	56342	Unlabeled	Unlabeled
SLC9A3	0.15150689816741642	0.27836491638716715	0.04217420504045192	6550	Unlabeled	Unlabeled
F8	0.1523537527680978	0.2767744566552465	0.042167627141778026	2157	Unlabeled	Unlabeled
MC3R	0.10587052160446457	0.39815745903145333	0.0421531378683682	4159	Unlabeled	Unlabeled
CDCA2	0.19335414987136726	0.21799644558843656	0.04215051741173192	157313	Unlabeled	Unlabeled
CKAP2	0.1936728425567528	0.21763289171868305	0.042149580773003334	26586	Unlabeled	Unlabeled
UXT	0.18498233347944737	0.22785204971642803	0.04214860384461991	8409	Unlabeled	Unlabeled
NCAPG	0.19601531938454644	0.21500842119109378	0.04214494435013933	64151	Unlabeled	Unlabeled
MKI67	0.19187368608864608	0.21963808856570177	0.042142769658565706	4288	Unlabeled	Unlabeled
PSG2	0.14860184065104004	0.28359266406921246	0.04214239187581704	5670	Unlabeled	Unlabeled
CWC15	0.19054184819901981	0.22114580453837102	0.042137530318200396	51503	Unlabeled	Unlabeled
NPM3	0.18525100250493867	0.22743582228887016	0.04213271408454827	10360	Unlabeled	Unlabeled
CENPW	0.19356358730253756	0.21761717185308863	0.04212276044251664	387103	Unlabeled	Unlabeled
MAGEB18	0.1620826622524868	0.25987619591661193	0.0421214256902133	286514	Unlabeled	Unlabeled
CHID1	0.1750143416560769	0.24066964219102205	0.042120638984665316	66005	Unlabeled	Unlabeled
RFWD3	0.1951823741040447	0.21579923104879867	0.0421202062459318	55159	Unlabeled	Unlabeled
TBX1	0.139734154772006	0.30138986188301736	0.04211445760707506	6899	Unlabeled	Unlabeled
MTERF2	0.18891084427399865	0.22292183733456442	0.042112352497983556	80298	Unlabeled	Unlabeled
PINX1	0.20364332213284408	0.2067897388257309	0.04211134939745501	54984	Unlabeled	Unlabeled
BOLA2	0.17999090639890883	0.2338934908993505	0.04209870142777903	552900	Unlabeled	Unlabeled
MRPS24	0.18554254700687586	0.226850083850315	0.0420903423463108	64951	Unlabeled	Unlabeled
NUBP1	0.1804556762565409	0.23322858518875908	0.042087422062593784	4682	Unlabeled	Unlabeled
GCDH	0.1794027279581666	0.23457688110035096	0.04208373238532146	2639	Unlabeled	Unlabeled
MYBL2	0.19091757324813272	0.22042187391266002	0.04208240925821095	4605	Unlabeled	Unlabeled
PUDP	0.18698243689746014	0.22500825838117935	0.042072592474166275	8226	Unlabeled	Unlabeled
NDUFB8	0.18355424947017565	0.22915848435087804	0.042063013604748414	4714	Unlabeled	Unlabeled
KIF20A	0.19528684078720174	0.21538227252008668	0.04206132356201586	10112	Unlabeled	Unlabeled
ERG	0.12127925805710926	0.3467683291027347	0.042055805671283156	2078	Unlabeled	Unlabeled
UPK2	0.14378318474952806	0.29248216476510847	0.042054017132363494	7379	Unlabeled	Unlabeled
None	0.1475022363510511	0.28501139191261265	0.04203981769263625	728461	Unlabeled	Unlabeled
MOGAT2	0.14087916128554775	0.29837760384468476	0.04203518657603062	80168	Unlabeled	Unlabeled
HMX1	0.14189333070820787	0.29617943737979446	0.04202588685710212	3166	Unlabeled	Unlabeled
None	0.1359857791913994	0.3090303072604426	0.042023727126568856	3509	Unlabeled	Unlabeled
VPREB1	0.1359857791913994	0.3090303072604426	0.042023727126568856	7441	Unlabeled	Unlabeled
MT4	0.1359857791913994	0.3090303072604426	0.042023727126568856	84560	Unlabeled	Unlabeled
IGHG1	0.1359857669192002	0.30903030448275365	0.042023722956361205	3500	Unlabeled	Unlabeled
NDUFA4	0.18404564759241077	0.22828614037513095	0.04201507054171297	4697	Unlabeled	Unlabeled
KIF4A	0.1955063052224119	0.21489588573122081	0.04201350062680861	24137	Unlabeled	Unlabeled
RPL8	0.18098633220885474	0.23210782940084354	0.04200834472021725	6132	Unlabeled	Unlabeled
CAT	0.17860976606047307	0.23513357772767868	0.04199715331090275	847	Unlabeled	Unlabeled
PLGRKT	0.1874209447473342	0.224060706294372	0.04199366925444617	55848	Unlabeled	Unlabeled
TAS2R14	0.1506750781176853	0.27865328487792584	0.041986105466731094	50840	Unlabeled	Unlabeled
CHTF18	0.19538680616514903	0.21485758733242863	0.04198033776923281	63922	Unlabeled	Unlabeled
TIMM8B	0.18510484047432071	0.2267672914053688	0.04197572330038459	26521	Unlabeled	Unlabeled
NDUFB9	0.18430617911933694	0.22773987876655244	0.0419738668885643	4715	Unlabeled	Unlabeled
COX6A1	0.18141902037082994	0.23136217603042947	0.04197349932630402	1337	Unlabeled	Unlabeled
PCDHA9	0.1454294711369254	0.28857043537564786	0.04196664580243278	9752	Unlabeled	Unlabeled
FCMR	0.11355425587583659	0.36948089478312607	0.041956128067436156	9214	Unlabeled	Unlabeled
DENND1C	0.13184145983138312	0.31819333043478654	0.041951073193131926	79958	Unlabeled	Unlabeled
EIF2B5	0.18480100289230336	0.22696032985016765	0.041942496573078955	8893	Unlabeled	Unlabeled
KLK14	0.14921545253475824	0.28107900353222576	0.04194133071007997	43847	Unlabeled	Unlabeled
ATP5PO	0.18847301515277687	0.22251847215696677	0.04193872737461275	539	Unlabeled	Unlabeled
AGAP7P	0.16867744032622783	0.24862107166096528	0.04193676597893529	653268	Unlabeled	Unlabeled
LXN	0.1659041492626893	0.2527678716811531	0.04193523871220232	56925	Unlabeled	Unlabeled
SHCBP1	0.19604810071159487	0.21389007915528707	0.04193274377944672	79801	Unlabeled	Unlabeled
SLC26A1	0.14807851076558737	0.2831763818160236	0.041932336903304133	10861	Unlabeled	Unlabeled
FAM206A	0.19221374639851166	0.21814046124534445	0.041929595297066996	54942	Unlabeled	Unlabeled
BET1L	0.16153660727116828	0.25956178579550115	0.04192873025465098	51272	Unlabeled	Unlabeled
ATP5IF1	0.1871255426872336	0.22403342943890786	0.04192237706383769	93974	Unlabeled	Unlabeled
MSH4	0.14792114835683245	0.28336981352966706	0.04191638822696983	4438	Unlabeled	Unlabeled
NUDT6	0.19129582462526737	0.2191072327248695	0.04191429876546428	11162	Unlabeled	Unlabeled
PARPBP	0.1978547876297394	0.21176377932154772	0.041898477585335825	55010	Unlabeled	Unlabeled
VSTM4	0.12543308761942396	0.3340284219445197	0.041898216317144854	196740	Unlabeled	Unlabeled
BNIP1	0.1827848834416471	0.22921805358669314	0.04189759520756492	662	Unlabeled	Unlabeled
C9orf40	0.19390322183401779	0.2160636708344434	0.041895441896083276	55071	Unlabeled	Unlabeled
AANAT	0.1398655766555948	0.29948716990175267	0.04188794571926073	15	Unlabeled	Unlabeled
IQSEC2	0.14538595606559856	0.28808206970129346	0.041883087128878956	23096	Unlabeled	Unlabeled
HELLS	0.19718561755766875	0.2123794363342652	0.04187817031012168	3070	Unlabeled	Unlabeled
SARDH	0.14600705409796025	0.2867892748810264	0.041873257172268814	1757	Unlabeled	Unlabeled
CDK5R2	0.12356947163582	0.338756702090952	0.041859986690471813	8941	Unlabeled	Unlabeled
MED12L	0.15623081249650855	0.26791548553549827	0.04185665398560748	116931	Unlabeled	Unlabeled
CEP55	0.19492353841349522	0.21472297090871553	0.04185456126818483	55165	Unlabeled	Unlabeled
TBX4	0.13356035215157747	0.3133398540193107	0.04184978124594301	9496	Unlabeled	Unlabeled
DNAH1	0.144517297993057	0.2895330178750452	0.041842529423077	25981	Unlabeled	Unlabeled
NMU	0.19107007546397928	0.21898691708686865	0.04184184677341217	10874	Unlabeled	Unlabeled
DEPDC1B	0.1917679793206605	0.21816551348046398	0.041837159677602896	55789	Unlabeled	Unlabeled
PGAM2	0.14448049834036178	0.28952278584241375	0.04183039637940178	5224	Unlabeled	Unlabeled
PROZ	0.18600584822725777	0.2248788780246106	0.041828786455361734	8858	Unlabeled	Unlabeled
CENPH	0.19296047490540688	0.2167620243833847	0.0418265031664753	64946	Unlabeled	Unlabeled
CCNE2	0.19545310322423043	0.21398943171283683	0.0418248984854635	9134	Unlabeled	Unlabeled
LGALS4	0.15372083174086482	0.2720756101006324	0.04182368908107246	3960	Unlabeled	Unlabeled
GAS8	0.1510754161430569	0.27675765264006935	0.04181127754337406	2622	Unlabeled	Unlabeled
PBK	0.19348861713471024	0.21600622083736046	0.04179474496231571	55872	Unlabeled	Unlabeled
MIPEP	0.1870765993137282	0.2234045670794204	0.04179376668037364	4285	Unlabeled	Unlabeled
GCNT4	0.13806759619878042	0.30269821746783604	0.04179281525943981	51301	Unlabeled	Unlabeled
CHRNE	0.1445086937545433	0.28909456308551446	0.04177667768302811	1145	Unlabeled	Unlabeled
S100G	0.14167253004674096	0.2947635381911394	0.04175989622106787	795	Unlabeled	Unlabeled
ITIH5	0.12869927649893229	0.3244505391965691	0.04175654965428691	80760	Unlabeled	Unlabeled
PTTG3P	0.19197835118183368	0.21745946610386238	0.04174750975150135	26255	Unlabeled	Unlabeled
FAHD2A	0.18295682801093505	0.22816506797594724	0.04174435709977868	51011	Unlabeled	Unlabeled
DTL	0.19515775278662517	0.2138812710954379	0.04174058823013263	51514	Unlabeled	Unlabeled
KLHDC8A	0.12934343112027796	0.3226616169786661	0.041734160630837604	55220	Unlabeled	Unlabeled
MC5R	0.1373934463703217	0.3037485289386272	0.04173305722079338	4161	Unlabeled	Unlabeled
GLRA1	0.14338402934948863	0.2909785774379841	0.04172168088744036	2741	Unlabeled	Unlabeled
ADH7	0.14318954653996988	0.29137261970436135	0.04172151328963059	131	Unlabeled	Unlabeled
FAM83D	0.19497467149079778	0.2139098290655278	0.04170699865070399	81610	Unlabeled	Unlabeled
ATOX1	0.1792282809068086	0.23262955247416398	0.04169379477806463	475	Unlabeled	Unlabeled
NPR3	0.15859102309348222	0.2628309050358539	0.04168262213022193	4883	Unlabeled	Unlabeled
APOBEC3F	0.12792498825808982	0.325758405546051	0.04167264020445264	200316	Unlabeled	Unlabeled
APOBEC3G	0.12792496416932303	0.3257583986214164	0.04167263147150074	60489	Unlabeled	Unlabeled
OPRD1	0.1274644943846866	0.3269308541925563	0.04167207602840788	4985	Unlabeled	Unlabeled
KCNS1	0.14464734351615083	0.28805035550966446	0.0416657187233558	3787	Unlabeled	Unlabeled
RECQL5	0.1372662114941891	0.3035091932017775	0.04166155710446589	9400	Unlabeled	Unlabeled
OMP	0.14260017028365132	0.29207098260146686	0.04164937185388254	4975	Unlabeled	Unlabeled
HGFAC	0.14363952052611692	0.2899388002849925	0.0416466702548539	3083	Unlabeled	Unlabeled
NCAPD2	0.19602542797385492	0.2124289682039166	0.04164147940621717	9918	Unlabeled	Unlabeled
SKA3	0.19349762684746347	0.21516034851641627	0.0416330168295997	221150	Unlabeled	Unlabeled
TRMU	0.1775731628283166	0.23442573604793165	0.04162771939838733	55687	Unlabeled	Unlabeled
LIG1	0.19069495847731535	0.21821299381871925	0.04161211779547134	3978	Unlabeled	Unlabeled
BTG4	0.13842979440137682	0.3004658290512036	0.04159342294019735	54766	Unlabeled	Unlabeled
DDX19B	0.18412238973498463	0.22588834052516674	0.04159110107076367	11269	Unlabeled	Unlabeled
AKR1C2	0.1392564039827387	0.298558575202665	0.041576193560933186	1646	Unlabeled	Unlabeled
VIP	0.14005972336246134	0.29672425512649264	0.04155911708794896	7432	Unlabeled	Unlabeled
GAL3ST1	0.12523764375303176	0.33180875850890906	0.041554947092274495	9514	Unlabeled	Unlabeled
HUNK	0.14862962960078685	0.27954800858034995	0.041549116970934996	30811	Unlabeled	Unlabeled
COX6C	0.1854810930168037	0.2239776976347172	0.04154362816867452	1345	Unlabeled	Unlabeled
POLA2	0.18798802316035246	0.22095087946359257	0.041536119045902084	23649	Unlabeled	Unlabeled
CDK5RAP1	0.1908386637067996	0.21759155926978016	0.04152488240492373	51654	Unlabeled	Unlabeled
IRGC	0.18099228980629312	0.22942885879598918	0.041524854501130776	56269	Unlabeled	Unlabeled
ACYP2	0.17774051551481007	0.23361306225094114	0.04152250611547569	98	Unlabeled	Unlabeled
CIP2A	0.19174025062750624	0.2165358985830353	0.04151864746416346	57650	Unlabeled	Unlabeled
RPL6	0.1891847870813708	0.21943578568479266	0.04151391239281081	6128	Unlabeled	Unlabeled
VPS37C	0.16126876803012993	0.25738458866060543	0.04150809552323759	55048	Unlabeled	Unlabeled
CCDC51	0.18471546525256363	0.22471258060021154	0.04150788887367228	79714	Unlabeled	Unlabeled
LRTM1	0.1394619793887797	0.2976164341448016	0.04150617700446443	57408	Unlabeled	Unlabeled
RPS27L	0.18050846365494216	0.22990778920969493	0.04150030181254632	51065	Unlabeled	Unlabeled
HTR1B	0.15218101732627823	0.27266935423508515	0.04149509972119459	3351	Unlabeled	Unlabeled
HERC3	0.1804954628439017	0.2298871719332181	0.041493591499961804	8916	Unlabeled	Unlabeled
ANKRD26	0.18049542866682186	0.22988715677767976	0.04149358090758419	22852	Unlabeled	Unlabeled
GINS2	0.19353010186738398	0.21439314735297588	0.041491527646890486	51659	Unlabeled	Unlabeled
HIST1H4K	0.19588033989685202	0.2118165258137364	0.04149069307216501	8362	Unlabeled	Unlabeled
HIST1H4J	0.1958803343902534	0.21181652322964456	0.04149069139960365	8363	Unlabeled	Unlabeled
HIST1H4C	0.1958801844072445	0.21181645301951119	0.041490645877950295	8364	Unlabeled	Unlabeled
HADHB	0.18140138886651985	0.22871441968016767	0.04148911338378252	3032	Unlabeled	Unlabeled
GRWD1	0.179130123310005	0.23160502639705802	0.041487436937721965	83743	Unlabeled	Unlabeled
APOO	0.18591451879575593	0.22306300386946756	0.0414706510255279	79135	Unlabeled	Unlabeled
PIMREG	0.19293899575257983	0.2148089385809969	0.041445020888495145	54478	Unlabeled	Unlabeled
ATP5MD	0.18182024011819325	0.22794180489869034	0.04144443369965424	84833	Unlabeled	Unlabeled
RND2	0.1332938532454218	0.3109146746835921	0.041443015019122786	8153	Unlabeled	Unlabeled
ATP5MC1	0.1826151843373496	0.2269338170958924	0.04144156084134477	516	Unlabeled	Unlabeled
CDCA8	0.19122755842512307	0.21666769980489708	0.04143283522327798	55143	Unlabeled	Unlabeled
SYNPO2	0.12185475007207666	0.3399721946335157	0.041427226808522455	171024	Unlabeled	Unlabeled
MRPS36	0.18728326774853557	0.22117586613235235	0.0414225389563796	92259	Unlabeled	Unlabeled
GIMAP5	0.13287558754607107	0.3117133482919509	0.04141909430024607	55340	Unlabeled	Unlabeled
TPM3	0.15127968639103806	0.27375094109448234	0.04141295651802482	7170	Unlabeled	Unlabeled
OR52A1	0.13925464456159548	0.2973824436120447	0.04141188648405399	23538	Unlabeled	Unlabeled
ASCL2	0.1292720410523074	0.32025947048451475	0.041400595415864425	430	Unlabeled	Unlabeled
BORA	0.19145909084113355	0.21621071621846627	0.04139550715729788	79866	Unlabeled	Unlabeled
KIF14	0.1962823821376838	0.21087995227169093	0.041392019376968556	9928	Unlabeled	Unlabeled
NAGPA	0.16347181408782846	0.25316046416699245	0.04138460033269495	51172	Unlabeled	Unlabeled
PRRG4	0.08620504848089408	0.4800382958353279	0.04138172456517022	79056	Unlabeled	Unlabeled
